User-ID,Book-Rating,Book-Title,Book-Author,Publisher,genres
276904,10,Demon in My View (Laurel-Leaf Books),AMELIA ATWATER-RHODES,Laurel Leaf,"[{""id"": 28, ""name"": ""Action""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 53, ""name"": ""Thriller""}]"
276904,10,The Watsons Go to Birmingham - 1963 (Yearling Newbery),CHRISTOPHER PAUL CURTIS,Yearling,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 10749, ""name"": ""Romance""}]"
276904,5,The MouseDriver Chronicles,John Lusk,Perseus Books Group,"[{""id"": 80, ""name"": ""Crime""}, {""id"": 53, ""name"": ""Thriller""}]"
276904,2,Moon Handbooks: Hawaii,J. D. Bisignani,Moon Travel Handbooks,"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 16, ""name"": ""Animation""}, {""id"": 10751, ""name"": ""Family""}]"
276905,8,The Holiday Present,Johanna Lindsey,Avon Books,"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 28, ""name"": ""Action""}, {""id"": 878, ""name"": ""Science Fiction""}]"
276905,5,Benedict Canyon,Laura Van Wormer,Fawcett Books,"[{""id"": 10752, ""name"": ""War""}]"
276905,2,"Roan (Blake, Jennifer, Louisiana Gentlemen Series.)",Jennifer Blake,Mira,"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 28, ""name"": ""Action""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 53, ""name"": ""Thriller""}]"
276911,8,Buzon De Tiempo,Mario Benedetti,Santillana USA Publishing Company,"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 14, ""name"": ""Fantasy""}, {""id"": 28, ""name"": ""Action""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 10751, ""name"": ""Family""}]"
276911,9,El Principito,Antoine De Saint-Exupery,Distribooks,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 36, ""name"": ""History""}, {""id"": 10749, ""name"": ""Romance""}]"
276911,9,El Perfume: Historia De UN Asesino/Perfume : The Story of a Murderer,Patrick Suskind,Editorial Seix Barral,"[{""id"": 28, ""name"": ""Action""}, {""id"": 80, ""name"": ""Crime""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 53, ""name"": ""Thriller""}]"
276912,6,One Thousand Chestnut Trees,Mira Stout,Harpercollins Publisher,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 16, ""name"": ""Animation""}, {""id"": 10751, ""name"": ""Family""}, {""id"": 35, ""name"": ""Comedy""}]"
276912,0,,,,"[{""id"": 14, ""name"": ""Fantasy""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 9648, ""name"": ""Mystery""}]"
276912,0,,,,"[{""id"": 28, ""name"": ""Action""}, {""id"": 53, ""name"": ""Thriller""}, {""id"": 18, ""name"": ""Drama""}]"
276912,2,Close to the Knives,David Wojnaroqicz,Serpents Tail/consortium,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 10402, ""name"": ""Music""}]"
276915,7,Close to the Bone,David Wiltse,Berkley Publishing Group,"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 14, ""name"": ""Fantasy""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 878, ""name"": ""Science Fiction""}, {""id"": 10751, ""name"": ""Family""}]"
276916,8,The Tower at Stony Wood,Patricia A. McKillip,Ace Books,"[{""id"": 28, ""name"": ""Action""}, {""id"": 12, ""name"": ""Adventure""}, {""id"": 35, ""name"": ""Comedy""}]"
276925,0,,,,"[{""id"": 28, ""name"": ""Action""}, {""id"": 53, ""name"": ""Thriller""}, {""id"": 12, ""name"": ""Adventure""}, {""id"": 878, ""name"": ""Science Fiction""}]"
276925,10,Politically Correct Bedtime Stories: Modern Tales for Our Life and Times,James Finn Garner,John Wiley & Sons Inc,"[{""id"": 14, ""name"": ""Fantasy""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 10749, ""name"": ""Romance""}, {""id"": 878, ""name"": ""Science Fiction""}]"
276925,2,"Sushi for Beginners : A Novel (Keyes, Marian)",Marian Keyes,William Morrow,"[{""id"": 9648, ""name"": ""Mystery""}, {""id"": 12, ""name"": ""Adventure""}, {""id"": 35, ""name"": ""Comedy""}]"
276925,2,Wasted : A Memoir of Anorexia and Bulimia,Marya Hornbacher,Perennial,"[{""id"": 28, ""name"": ""Action""}, {""id"": 878, ""name"": ""Science Fiction""}]"
276925,3,La casa de los esp_­ritus,Isabel Allende,Rayo,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 14, ""name"": ""Fantasy""}, {""id"": 10749, ""name"": ""Romance""}]"
276925,0,,,,"[{""id"": 27, ""name"": ""Horror""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 14, ""name"": ""Fantasy""}]"
276925,6,The Music of Chance,Paul Auster,Penguin Books,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 10751, ""name"": ""Family""}]"
276925,7,Matilda,Roald Dahl,Viking Penguin Inc,"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 14, ""name"": ""Fantasy""}, {""id"": 878, ""name"": ""Science Fiction""}]"
276925,6,The Coral Island (Puffin Classics),Robert M. Ballantyne,Puffin Books,"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 14, ""name"": ""Fantasy""}, {""id"": 878, ""name"": ""Science Fiction""}]"
276925,4,One Flew over the Cuckoo's Nest (Penguin Classics),Ken Kesey,Penguin Books,"[{""id"": 80, ""name"": ""Crime""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 9648, ""name"": ""Mystery""}, {""id"": 53, ""name"": ""Thriller""}]"
276925,3,Q,Luther Blissett,Harcourt,"[{""id"": 878, ""name"": ""Science Fiction""}]"
276925,4,"The Strange Case of Dr. Jekyll and Mr. Hyde and Weir of Hermiston: And, Weir of Hermiston (Oxford World's Classics)",Robert Louis Stevenson,Oxford University Press,"[{""id"": 14, ""name"": ""Fantasy""}, {""id"": 35, ""name"": ""Comedy""}]"
276925,5,The Year of Sharing (Oxford Bookworms),Harry Gilbert,Oxford University Press,"[{""id"": 53, ""name"": ""Thriller""}, {""id"": 12, ""name"": ""Adventure""}, {""id"": 28, ""name"": ""Action""}]"
276925,5,"Advanced Photography, Sixth Edition",Michael John Langford,Focal Press,"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 28, ""name"": ""Action""}, {""id"": 53, ""name"": ""Thriller""}]"
276925,2,The Lovely Bones: A Novel,Alice Sebold,"Little, Brown","[{""id"": 878, ""name"": ""Science Fiction""}, {""id"": 12, ""name"": ""Adventure""}, {""id"": 14, ""name"": ""Fantasy""}]"
276925,5,The Restaurant at the End of the Universe (Hitchhiker's Trilogy (Paperback)),Douglas Adams,Ballantine Books,"[{""id"": 35, ""name"": ""Comedy""}]"
276925,3,Love in the Time of Cholera (Everyman's Library (Cloth)),GABRIEL GARCIA MARQUEZ,Everyman's Library,"[{""id"": 28, ""name"": ""Action""}, {""id"": 14, ""name"": ""Fantasy""}]"
276925,8,The Da Vinci Code,Dan Brown,Doubleday,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 16, ""name"": ""Animation""}, {""id"": 10751, ""name"": ""Family""}]"
276925,0,,,,"[{""id"": 16, ""name"": ""Animation""}, {""id"": 10751, ""name"": ""Family""}]"
276925,5,Harry Potter Schoolbooks: Quidditch Through the Ages and Fantastic Beasts and Where to Find Them,J .K. Rowling,Scholastic,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 10751, ""name"": ""Family""}, {""id"": 14, ""name"": ""Fantasy""}]"
276925,0,,,,"[{""id"": 28, ""name"": ""Action""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}]"
276925,7,Harry Potter and the Sorcerer's Stone Movie Poster Book,Inc Staff Scholastic,Scholastic,"[{""id"": 28, ""name"": ""Action""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 80, ""name"": ""Crime""}, {""id"": 53, ""name"": ""Thriller""}]"
276925,8,High Stakes,Dick Francis,Fawcett Books,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}]"
276925,9,Alice's Adventures in Wonderland and Through the Looking Glass,Lewis Carroll,Signet Classics,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 14, ""name"": ""Fantasy""}, {""id"": 10751, ""name"": ""Family""}, {""id"": 10402, ""name"": ""Music""}, {""id"": 16, ""name"": ""Animation""}]"
276925,4,Frankenstein (Dover Thrift Editions),Mary Wollstonecraft Shelley,Dover Publications,"[{""id"": 35, ""name"": ""Comedy""}]"
276925,6,Jane Eyre (Dover Thrift Editions),Charlotte Bronte,Dover Publications,"[{""id"": 28, ""name"": ""Action""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 53, ""name"": ""Thriller""}]"
276925,8,Love Story,Erich Segal,Bantam Books,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 10749, ""name"": ""Romance""}]"
276925,9,Great British Ghosts (Longman Structural Readers: Background),McIver,Longman Publishing Group,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 53, ""name"": ""Thriller""}, {""id"": 9648, ""name"": ""Mystery""}]"
276925,3,_¡No bajes al s_³tano! (Escalofr_­os No. 2),R. L. Stine,Scholastic,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 10749, ""name"": ""Romance""}, {""id"": 18, ""name"": ""Drama""}]"
276925,2,Moby Dick (Coleccion),Herman Meville,iUniverse,"[{""id"": 16, ""name"": ""Animation""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 10751, ""name"": ""Family""}, {""id"": 878, ""name"": ""Science Fiction""}]"
276925,3,Quidditch Through the Ages,J. K. Rowling,Sagebrush Education Resources,"[{""id"": 28, ""name"": ""Action""}, {""id"": 80, ""name"": ""Crime""}, {""id"": 878, ""name"": ""Science Fiction""}, {""id"": 53, ""name"": ""Thriller""}]"
276925,6,Bridget Jones's Diary: Music from the Motion Picture,Various,Hal Leonard Publishing Corporation,"[{""id"": 14, ""name"": ""Fantasy""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 10751, ""name"": ""Family""}, {""id"": 10749, ""name"": ""Romance""}]"
276925,4,Dark Angel (Casteel),V.C. Andrews,Pocket,"[{""id"": 53, ""name"": ""Thriller""}, {""id"": 80, ""name"": ""Crime""}, {""id"": 18, ""name"": ""Drama""}]"
276925,5,Gates of Paradise (Casteel),V.C. Andrews,Pocket,"[{""id"": 10749, ""name"": ""Romance""}, {""id"": 35, ""name"": ""Comedy""}]"
276925,4,Overnight (Fear Street) : Overnight (Fear Street Series),R.L. Stine,Simon Pulse,"[{""id"": 28, ""name"": ""Action""}, {""id"": 53, ""name"": ""Thriller""}, {""id"": 80, ""name"": ""Crime""}]"
276925,3,Black Box (Vintage International),Amos Oz,Vintage Books USA,"[{""id"": 9648, ""name"": ""Mystery""}, {""id"": 53, ""name"": ""Thriller""}, {""id"": 28, ""name"": ""Action""}]"
276925,4,In Cold Blood (Vintage International),TRUMAN CAPOTE,Vintage,"[{""id"": 18, ""name"": ""Drama""}]"
276925,5,Murder at the Margin,Marshall Jevons,Princeton University Press,"[{""id"": 28, ""name"": ""Action""}, {""id"": 53, ""name"": ""Thriller""}, {""id"": 878, ""name"": ""Science Fiction""}]"
276925,4,Harry Potter and the Prisoner of Azkaban,J. K. Rowling,Bloomsbury Pub Ltd,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 10751, ""name"": ""Family""}, {""id"": 878, ""name"": ""Science Fiction""}]"
276925,3,Big Girls Don't Cry,Francesca Clementis,Judy Piatkus Publishers Ltd,"[{""id"": 27, ""name"": ""Horror""}, {""id"": 53, ""name"": ""Thriller""}, {""id"": 14, ""name"": ""Fantasy""}, {""id"": 9648, ""name"": ""Mystery""}]"
276925,4,The Keys to the Street,Ruth Rendell,Chivers Audio Books,"[{""id"": 16, ""name"": ""Animation""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 10751, ""name"": ""Family""}, {""id"": 14, ""name"": ""Fantasy""}]"
276925,5,The Joy Luck Club,Amy Tan,Prentice Hall (K-12),"[{""id"": 28, ""name"": ""Action""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 80, ""name"": ""Crime""}, {""id"": 9648, ""name"": ""Mystery""}, {""id"": 10751, ""name"": ""Family""}]"
276925,4,King Solomon's Mines (Tor Classics),H. Rider Haggard,Tor Books,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 878, ""name"": ""Science Fiction""}, {""id"": 53, ""name"": ""Thriller""}]"
276925,3,Comp Murphy's Law,Arthur Bloch,Pss Adult,"[{""id"": 28, ""name"": ""Action""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 9648, ""name"": ""Mystery""}, {""id"": 53, ""name"": ""Thriller""}]"
276925,4,Wilt: Tom Sharpe,Tom Sharpe,Overlook Press,"[{""id"": 10752, ""name"": ""War""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 28, ""name"": ""Action""}]"
276925,5,Wild Animus,Rich Shapero,Too Far,"[{""id"": 28, ""name"": ""Action""}, {""id"": 12, ""name"": ""Adventure""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 10749, ""name"": ""Romance""}]"
276925,4,Sultana (Spanish Edition),JEAN SASSON,Plaza y Janes,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 10751, ""name"": ""Family""}, {""id"": 16, ""name"": ""Animation""}, {""id"": 12, ""name"": ""Adventure""}]"
276925,8,Ana Frank: Diario de una adolescente,ANNE FRANK,Plaza y Janes,"[{""id"": 37, ""name"": ""Western""}, {""id"": 16, ""name"": ""Animation""}, {""id"": 12, ""name"": ""Adventure""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 10751, ""name"": ""Family""}]"
276925,5,Heart of Darkness (Wordsworth Collection),Joseph Conrad,NTC/Contemporary Publishing Company,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 10749, ""name"": ""Romance""}, {""id"": 10751, ""name"": ""Family""}]"
276925,6,LA Guia Verde Cataluna,Michelin Travel Publications,Michelin Travel Publications,"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 10751, ""name"": ""Family""}, {""id"": 878, ""name"": ""Science Fiction""}]"
276925,5,Le Corps et le sang d'Eymerich,Evangelisti,Pocket,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 53, ""name"": ""Thriller""}, {""id"": 9648, ""name"": ""Mystery""}]"
276925,6,Virgin suicides,Eugenides Jeffrey,J'ai lu,"[{""id"": 10749, ""name"": ""Romance""}, {""id"": 18, ""name"": ""Drama""}]"
276925,7,Les Soldats de Salamine,Javier Cercas,Actes Sud,"[{""id"": 16, ""name"": ""Animation""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 10751, ""name"": ""Family""}]"
276925,8,Jim Knopf und die Wilde 13. ( Ab 8 J.).,Michael Ende,Thienemann Verlag,"[{""id"": 16, ""name"": ""Animation""}, {""id"": 10751, ""name"": ""Family""}, {""id"": 10402, ""name"": ""Music""}]"
276925,7,Ernst Luwig Kirchner: Mountain Life: The Early Years in Davos 1917-1926,Ernst Ludwig Kirchner,Hatje Cantz Publishers,"[{""id"": 878, ""name"": ""Science Fiction""}, {""id"": 12, ""name"": ""Adventure""}, {""id"": 28, ""name"": ""Action""}]"
276925,5,El Hombre Que Susurrava Al Oid,Nicholas Evans,Lectorum Pubns (Adult),"[{""id"": 28, ""name"": ""Action""}, {""id"": 12, ""name"": ""Adventure""}, {""id"": 10751, ""name"": ""Family""}, {""id"": 14, ""name"": ""Fantasy""}]"
276925,5,El Pecado De Los Dioses,Jaime Campmany,Plaza & Janes Editor,"[{""id"": 28, ""name"": ""Action""}, {""id"": 80, ""name"": ""Crime""}, {""id"": 53, ""name"": ""Thriller""}]"
276925,6,Contacto,Carl Sagan,Lectorum Pubns Inc,"[{""id"": 28, ""name"": ""Action""}, {""id"": 12, ""name"": ""Adventure""}]"
276925,5,Parque Jur_¡sico,Michael Crichton,"Plaza & Janes Editores, S.A.","[{""id"": 18, ""name"": ""Drama""}, {""id"": 14, ""name"": ""Fantasy""}, {""id"": 10749, ""name"": ""Romance""}]"
276925,5,El Hermano Pequeno (Serie Carvalho),Manuel Vazquez Montalban,Planeta Pub Corp,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 14, ""name"": ""Fantasy""}, {""id"": 10749, ""name"": ""Romance""}]"
276925,5,Memorias de Africa - B -,Isak Dinesen,"Ediciones Alfaguara, S.A.","[{""id"": 12, ""name"": ""Adventure""}, {""id"": 14, ""name"": ""Fantasy""}, {""id"": 28, ""name"": ""Action""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 53, ""name"": ""Thriller""}]"
276925,5,Momo (Spanish Language Edition),Michael Ende,Aguilar,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 14, ""name"": ""Fantasy""}, {""id"": 878, ""name"": ""Science Fiction""}]"
276925,9,Agu Trot [spanish edition],Roald Dahl,"Alfaguara Ediciones, S.A. (Spain)","[{""id"": 9648, ""name"": ""Mystery""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 27, ""name"": ""Horror""}]"
276925,4,El cazador del desierto (Espacio abierto),Lorenzo Silva,Anaya,"[{""id"": 28, ""name"": ""Action""}, {""id"": 12, ""name"": ""Adventure""}, {""id"": 18, ""name"": ""Drama""}]"
276925,0,,,,"[{""id"": 28, ""name"": ""Action""}, {""id"": 878, ""name"": ""Science Fiction""}, {""id"": 53, ""name"": ""Thriller""}]"
276925,0,,,,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 53, ""name"": ""Thriller""}]"
276925,0,,,,"[{""id"": 28, ""name"": ""Action""}, {""id"": 12, ""name"": ""Adventure""}, {""id"": 53, ""name"": ""Thriller""}]"
276925,0,,,,"[{""id"": 16, ""name"": ""Animation""}, {""id"": 10751, ""name"": ""Family""}, {""id"": 12, ""name"": ""Adventure""}]"
276925,5,NADA,Carmen Laforet,Destino Ediciones,"[{""id"": 28, ""name"": ""Action""}, {""id"": 878, ""name"": ""Science Fiction""}, {""id"": 10752, ""name"": ""War""}]"
276925,0,,,,"[{""id"": 16, ""name"": ""Animation""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 10751, ""name"": ""Family""}]"
276925,3,El Corazon Del Tartaro (Narrativa),Rosa Montero,"Espasa Calpe Mexicana, S.A.","[{""id"": 18, ""name"": ""Drama""}, {""id"": 10402, ""name"": ""Music""}, {""id"": 10749, ""name"": ""Romance""}]"
276925,4,No Pasaran! El Videojuego,Chrstine Lehmann,Distribooks Inc,"[{""id"": 28, ""name"": ""Action""}, {""id"": 12, ""name"": ""Adventure""}, {""id"": 878, ""name"": ""Science Fiction""}]"
276925,8,Olvidado Rey Gudu,Ana Maria Matute,Espasa,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 12, ""name"": ""Adventure""}]"
276925,8,Los Cinco Van De Camping/the Five on the Track of a Spook Train,Enid Blyton,Juventud,"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 10751, ""name"": ""Family""}, {""id"": 14, ""name"": ""Fantasy""}]"
276925,5,Desaparecido: LA Autentica Historia De LA Ejecucion De Charles Horman,Thomas Hauser,Lectorum Pubns (J),"[{""id"": 14, ""name"": ""Fantasy""}, {""id"": 28, ""name"": ""Action""}, {""id"": 12, ""name"": ""Adventure""}]"
276925,0,,,,"[{""id"": 53, ""name"": ""Thriller""}, {""id"": 28, ""name"": ""Action""}, {""id"": 878, ""name"": ""Science Fiction""}]"
276925,3,Laura a la ciutat dels sants (Les Millors obres de la literatura catalana ; 15),Miquel Llor,Edicions 62,"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 14, ""name"": ""Fantasy""}, {""id"": 16, ""name"": ""Animation""}, {""id"": 10751, ""name"": ""Family""}]"
276925,0,,,,"[{""id"": 99, ""name"": ""Documentary""}, {""id"": 10751, ""name"": ""Family""}]"
276925,0,,,,"[{""id"": 53, ""name"": ""Thriller""}, {""id"": 878, ""name"": ""Science Fiction""}, {""id"": 12, ""name"": ""Adventure""}, {""id"": 28, ""name"": ""Action""}]"
276925,2,Fuera,Susana Tamaro,Planeta Pub Corp,"[{""id"": 28, ""name"": ""Action""}, {""id"": 12, ""name"": ""Adventure""}, {""id"": 36, ""name"": ""History""}, {""id"": 10749, ""name"": ""Romance""}, {""id"": 18, ""name"": ""Drama""}]"
276925,0,,,,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 16, ""name"": ""Animation""}]"
276925,0,,,,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}]"
276925,3,El m_©dico,Noah Gordon,Ediciones B,"[{""id"": 10751, ""name"": ""Family""}, {""id"": 16, ""name"": ""Animation""}, {""id"": 18, ""name"": ""Drama""}]"
276925,5,La Playa (Spanish Language Version),Alex Garland,Grupo Zeta,"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 28, ""name"": ""Action""}, {""id"": 878, ""name"": ""Science Fiction""}]"
276925,6,"Tolkien, J. R. R. - Una Biografia - Tapa Dur",Humphrey Carpenter,Minotauro,"[{""id"": 16, ""name"": ""Animation""}, {""id"": 10751, ""name"": ""Family""}, {""id"": 35, ""name"": ""Comedy""}]"
276925,0,,,,"[{""id"": 80, ""name"": ""Crime""}, {""id"": 53, ""name"": ""Thriller""}, {""id"": 27, ""name"": ""Horror""}]"
276925,0,,,,"[{""id"": 37, ""name"": ""Western""}, {""id"": 12, ""name"": ""Adventure""}]"
276925,7,El caballero de olmedo,Lope De Vega,"Oceano Grupo Editorial, S.A.","[{""id"": 35, ""name"": ""Comedy""}]"
